"Sample","Date","DateNr","dDay1","dDay2","dDay3","Station","Area","31UE_ED50","31UN_ED50","Year","Month","Season","Salinity","Temperature","CHLFa"
"T010.20040715",20040715,"7/15/2004",5307,5309,196,"T010","KZ",639478.72,5925748.15,2004,7,"summer","33.060000000000002","16.309999999999999","5.2000000000000002"
"T010.20040727",20040727,"7/27/2004",5319,5321,208,"T010","KZ",639478.72,5925748.15,2004,7,"summer","32.329999999999998","17.789999999999999","4.1799999999999997"
"T010.20040811",20040811,"38299",5334,5336,223,"T010","KZ",639478.72,5925748.15,2004,8,"summer","33.140000000000001","19.550000000000001","5.0800000000000001"
"T010.20040825",20040825,"8/25/2004",5348,5350,237,"T010","KZ",639478.72,5925748.15,2004,8,"summer","33.369999999999997","19","2.1200000000000001"
"T010.20040929",20040929,"9/29/2004",5383,5385,272,"T010","KZ",639478.72,5925748.15,2004,9,"autumn","34.700000000000003","15.720000000000001","3.48"
"T010.20041020",20041020,"10/20/2004",5404,5406,293,"T010","KZ",639478.72,5925748.15,2004,10,"autumn","33.93","13.25","2.6200000000000001"
"T010.20041123",20041123,"11/23/2004",5438,5440,327,"T010","KZ",639478.72,5925748.15,2004,11,"autumn","34.229999999999997","10.289999999999999","1"
"T010.20041213",20041213,"12/13/2004",5458,5460,347,"T010","KZ",639478.72,5925748.15,2004,12,"winter","32.100000000000001","8.0899999999999999","1.02"
"T010.20050127",20050127,"1/27/2005",5503,5505,26,"T010","KZ",639478.72,5925748.15,2005,1,"winter","35.109999999999999","6.4500000000000002","0.88"
"T010.20050214",20050214,"2/14/2005",5521,5523,44,"T010","KZ",639478.72,5925748.15,2005,2,"winter","NA","NA","NA"
"T010.20050315",20050315,"3/15/2005",5550,5552,73,"T010","KZ",639478.72,5925748.15,2005,3,"spring","32.950000000000003","4.1799999999999997","2.1200000000000001"
"T010.20050330",20050330,"3/30/2005",5565,5567,88,"T010","KZ",639478.72,5925748.15,2005,3,"spring","32.109999999999999","5.9800000000000004","3.04"
"T010.20050420",20050420,"4/20/2005",5586,5588,109,"T010","KZ",639478.72,5925748.15,2005,4,"spring","31.640000000000001","8.3100000000000005","24"
"T010.20050503",20050503,"38416",5599,5601,122,"T010","KZ",639478.72,5925748.15,2005,5,"spring","32.829999999999998","9.3399999999999999","NA"
"T010.20050530",20050530,"5/30/2005",5626,5628,149,"T010","KZ",639478.72,5925748.15,2005,5,"spring","NA","NA","NA"
"T010.20050601",20050601,"38358",5628,5630,151,"T010","KZ",639478.72,5925748.15,2005,6,"summer","32.18","12.9","7.8200000000000003"
"T010.20050615",20050615,"6/15/2005",5642,5644,165,"T010","KZ",639478.72,5925748.15,2005,6,"summer","32.469999999999999","13.220000000000001","0.34000000000000002"
"T010.20050628",20050628,"6/28/2005",5655,5657,178,"T010","KZ",639478.72,5925748.15,2005,6,"summer","32.340000000000003","15.98","2.8999999999999999"
"T010.20050713",20050713,"7/13/2005",5670,5672,193,"T010","KZ",639478.72,5925748.15,2005,7,"summer","32.719999999999999","17.309999999999999","5.3399999999999999"
"T010.20050804",20050804,"38450",5692,5694,215,"T010","KZ",639478.72,5925748.15,2005,8,"summer","32.43","17.510000000000002","2.1400000000000001"
"T010.20050817",20050817,"8/17/2005",5705,5707,228,"T010","KZ",639478.72,5925748.15,2005,8,"summer","33.18","17.02","1.8400000000000001"
"T010.20050906",20050906,"38512",5725,5727,248,"T010","KZ",639478.72,5925748.15,2005,9,"autumn","NA","NA","1.5"
"T010.20050907",20050907,"38542",5726,5728,249,"T010","KZ",639478.72,5925748.15,2005,9,"autumn","32.299999999999997","18.469999999999999","NA"
"T010.20050921",20050921,"9/21/2005",5740,5742,263,"T010","KZ",639478.72,5925748.15,2005,9,"autumn","32.5","17.52","2.7799999999999998"
"T010.20051027",20051027,"10/27/2005",5776,5778,299,"T010","KZ",639478.72,5925748.15,2005,10,"autumn","32.030000000000001","14.56","7.1200000000000001"
"T010.20051122",20051122,"11/22/2005",5802,5804,325,"T010","KZ",639478.72,5925748.15,2005,11,"autumn","34.460000000000001","11.98","1.54"
"T010.20051220",20051220,"12/20/2005",5830,5832,353,"T010","KZ",639478.72,5925748.15,2005,12,"winter","34.899999999999999","9.7100000000000009","0.97999999999999998"
"T100.19900103",19900103,"32933",0,2,2,"T100","NC",587650.24,6001110.05,1990,1,"winter","34.82","8.5","0.29999999999999999"
"T100.19900205",19900205,"32995",33,35,35,"T100","NC",587650.24,6001110.05,1990,2,"winter","NA","NA","NA"
"T100.19900321",19900321,"3/21/1990",77,79,79,"T100","NC",587650.24,6001110.05,1990,3,"spring","34.740000000000002","7.2000000000000002","NA"
"T100.19900418",19900418,"4/18/1990",105,107,107,"T100","NC",587650.24,6001110.05,1990,4,"spring","34.799999999999997","7.7999999999999998","0.59999999999999998"
"T100.19900518",19900518,"5/18/1990",135,137,137,"T100","NC",587650.24,6001110.05,1990,5,"spring","34.689999999999998","11.199999999999999","0.29999999999999999"
"T100.19900619",19900619,"6/19/1990",167,169,169,"T100","NC",587650.24,6001110.05,1990,6,"summer","34.75","13.9","0.20000000000000001"
"T100.19900717",19900717,"7/17/1990",195,197,197,"T100","NC",587650.24,6001110.05,1990,7,"summer","34.780000000000001","15.300000000000001","1.2"
"T100.19900823",19900823,"8/23/1990",232,234,234,"T100","NC",587650.24,6001110.05,1990,8,"summer","34.719999999999999","16.899999999999999","1.5"
"T100.19900917",19900917,"9/17/1990",257,259,259,"T100","NC",587650.24,6001110.05,1990,9,"autumn","NA","NA","NA"
"T100.19901025",19901025,"10/25/1990",295,297,297,"T100","NC",587650.24,6001110.05,1990,10,"autumn","34.93","13.6","0.80000000000000004"
"T100.19901121",19901121,"11/21/1990",322,324,324,"T100","NC",587650.24,6001110.05,1990,11,"autumn","34.649999999999999","11.5","0.69999999999999996"
"T100.19901218",19901218,"12/18/1990",349,351,351,"T100","NC",587650.24,6001110.05,1990,12,"winter","34.799999999999997","9.1999999999999993","0.40000000000000002"
"T100.19910116",19910116,"1/16/1991",378,380,15,"T100","NC",587650.24,6001110.05,1991,1,"winter","34.859999999999999","6.0999999999999996","0.68000000000000005"
"T100.19910205",19910205,"33360",398,400,35,"T100","NC",587650.24,6001110.05,1991,2,"winter","34.530000000000001","5.2000000000000002","0.34000000000000002"
"T100.19910313",19910313,"3/13/1991",434,436,71,"T100","NC",587650.24,6001110.05,1991,3,"spring","34.609999999999999","4.9000000000000004","0.64000000000000001"
"T100.19910410",19910410,"33515",462,464,99,"T100","NC",587650.24,6001110.05,1991,4,"spring","34.770000000000003","6.2999999999999998","0.71999999999999997"
"T100.19910723",19910723,"7/23/1991",566,568,203,"T100","NC",587650.24,6001110.05,1991,7,"summer","34.600000000000001","16.600000000000001","0.54000000000000004"
"T100.19910814",19910814,"8/14/1991",588,590,225,"T100","NC",587650.24,6001110.05,1991,8,"summer","34.57","17.899999999999999","0.40000000000000002"
"T100.19910918",19910918,"9/18/1991",623,625,260,"T100","NC",587650.24,6001110.05,1991,9,"autumn","34.740000000000002","16.5","1.1599999999999999"
"T100.19911023",19911023,"10/23/1991",658,660,295,"T100","NC",587650.24,6001110.05,1991,10,"autumn","34.649999999999999","13.800000000000001","1.6399999999999999"
"T100.19911121",19911121,"11/21/1991",687,689,324,"T100","NC",587650.24,6001110.05,1991,11,"autumn","34.770000000000003","10.699999999999999","0.88"
"T100.19911211",19911211,"33554",707,709,344,"T100","NC",587650.24,6001110.05,1991,12,"winter","34.789999999999999","9.6999999999999993","0.44"
"T100.19920114",19920114,"1/14/1992",741,743,13,"T100","NC",587650.24,6001110.05,1992,1,"winter","34.75","7.4000000000000004","0.44"
"T100.19920211",19920211,"33910",769,771,41,"T100","NC",587650.24,6001110.05,1992,2,"winter","34.75","6.7000000000000002","0.54000000000000004"
"T100.19920326",19920326,"3/26/1992",813,815,85,"T100","NC",587650.24,6001110.05,1992,3,"spring","34.689999999999998","6.4000000000000004","3.2400000000000002"
"T100.19920407",19920407,"33789",825,827,97,"T100","NC",587650.24,6001110.05,1992,4,"spring","34.859999999999999","6.7000000000000002","1.1000000000000001"
"T100.19920514",19920514,"5/14/1992",862,864,134,"T100","NC",587650.24,6001110.05,1992,5,"spring","34.719999999999999","9.1999999999999993","0.56000000000000005"
"T100.19920610",19920610,"33883",889,891,161,"T100","NC",587650.24,6001110.05,1992,6,"summer","34.270000000000003","14.6","0.83999999999999997"
"T100.19920715",19920715,"7/15/1992",924,926,196,"T100","NC",587650.24,6001110.05,1992,7,"summer","34.530000000000001","17.300000000000001","0.59999999999999998"
"T100.19920818",19920818,"8/18/1992",958,960,230,"T100","NC",587650.24,6001110.05,1992,8,"summer","34.619999999999997","17.100000000000001","2.04"
"T100.19921013",19921013,"10/13/1992",1014,1016,286,"T100","NC",587650.24,6001110.05,1992,10,"autumn","34.899999999999999","14.4","1.5"
"T100.19921209",19921209,"33859",1071,1073,343,"T100","NC",587650.24,6001110.05,1992,12,"winter","34.689999999999998","9.0999999999999996","1.2"
"T100.19930201",19930201,"33971",1125,1127,31,"T100","NC",587650.24,6001110.05,1993,2,"winter","34.710000000000001","6.2999999999999998","0.56000000000000005"
"T100.19930331",19930331,"3/31/1993",1183,1185,89,"T100","NC",587650.24,6001110.05,1993,3,"spring","34.68","5.7999999999999998","1.1000000000000001"
"T100.19930415",19930415,"4/15/1993",1198,1200,104,"T100","NC",587650.24,6001110.05,1993,4,"spring","34.590000000000003","6.4000000000000004","2.2799999999999998"
"T100.19930513",19930513,"5/13/1993",1226,1228,132,"T100","NC",587650.24,6001110.05,1993,5,"spring","34.520000000000003","8.9000000000000004","4.2000000000000002"
"T100.19930608",19930608,"34187",1252,1254,158,"T100","NC",587650.24,6001110.05,1993,6,"summer","34.539999999999999","14.800000000000001","0.52000000000000002"
"T100.19930714",19930714,"7/14/1993",1288,1290,194,"T100","NC",587650.24,6001110.05,1993,7,"summer","34.659999999999997","15.699999999999999","1.1200000000000001"
"T100.19930817",19930817,"8/17/1993",1322,1324,228,"T100","NC",587650.24,6001110.05,1993,8,"summer","34.539999999999999","15.9","1.54"
"T100.19930921",19930921,"9/21/1993",1357,1359,263,"T100","NC",587650.24,6001110.05,1993,9,"autumn","34.049999999999997","15.5","2.3399999999999999"
"T100.19931020",19931020,"10/20/1993",1386,1388,292,"T100","NC",587650.24,6001110.05,1993,10,"autumn","34.649999999999999","13.4","NA"
"T100.19931117",19931117,"11/17/1993",1414,1416,320,"T100","NC",587650.24,6001110.05,1993,11,"autumn","34.659999999999997","11.199999999999999","NA"
"T100.19940111",19940111,"34639",1469,1471,10,"T100","NC",587650.24,6001110.05,1994,1,"winter","34.759999999999998","6.7999999999999998","NA"
"T100.19940208",19940208,"34548",1497,1499,38,"T100","NC",587650.24,6001110.05,1994,2,"winter","34.799999999999997","5.7999999999999998","0.44"
"T100.19940309",19940309,"34580",1526,1528,67,"T100","NC",587650.24,6001110.05,1994,3,"spring","34.740000000000002","4.7999999999999998","0.56000000000000005"
"T100.19940406",19940406,"34489",1554,1556,95,"T100","NC",587650.24,6001110.05,1994,4,"spring","34.579999999999998","5.7999999999999998","3.8799999999999999"
"T100.19940419",19940419,"4/19/1994",1567,1569,108,"T100","NC",587650.24,6001110.05,1994,4,"spring","34.549999999999997","6.5","3.6400000000000001"
"T100.19940504",19940504,"34429",1582,1584,123,"T100","NC",587650.24,6001110.05,1994,5,"spring","34.450000000000003","8.0999999999999996","2.46"
"T100.19940525",19940525,"5/25/1994",1603,1605,144,"T100","NC",587650.24,6001110.05,1994,5,"spring","33.979999999999997","11.199999999999999","1.6799999999999999"
"T100.19940607",19940607,"34521",1616,1618,157,"T100","NC",587650.24,6001110.05,1994,6,"summer","34.259999999999998","11.699999999999999","1.1000000000000001"
"T100.19940707",19940707,"34522",1646,1648,187,"T100","NC",587650.24,6001110.05,1994,7,"summer","34.509999999999998","16.199999999999999","0.88"
"T100.19940712",19940712,"34675",1651,1653,192,"T100","NC",587650.24,6001110.05,1994,7,"summer","34.399999999999999","17.399999999999999","NA"
"T100.19940726",19940726,"7/26/1994",1665,1667,206,"T100","NC",587650.24,6001110.05,1994,7,"summer","34.369999999999997","19.699999999999999","0.69999999999999996"
"T100.19940810",19940810,"34615",1680,1682,221,"T100","NC",587650.24,6001110.05,1994,8,"summer","34.259999999999998","20.100000000000001","0.73999999999999999"
"T100.19940823",19940823,"8/23/1994",1693,1695,234,"T100","NC",587650.24,6001110.05,1994,8,"summer","32.329999999999998","19.100000000000001","1.0800000000000001"
"T100.19940921",19940921,"9/21/1994",1722,1724,263,"T100","NC",587650.24,6001110.05,1994,9,"autumn","34.590000000000003","14.6","0.95999999999999996"
"T100.19940926",19940926,"9/26/1994",1727,1729,268,"T100","NC",587650.24,6001110.05,1994,9,"autumn","NA","NA","NA"
"T100.19941012",19941012,"34678",1743,1745,284,"T100","NC",587650.24,6001110.05,1994,10,"autumn","34.770000000000003","14.300000000000001","1.6200000000000001"
"T100.19941109",19941109,"34588",1771,1773,312,"T100","NC",587650.24,6001110.05,1994,11,"autumn","34.770000000000003","12.300000000000001","0.92000000000000004"
"T100.19941221",19941221,"12/21/1994",1813,1815,354,"T100","NC",587650.24,6001110.05,1994,12,"winter","34.68","9.8000000000000007","NA"
"T100.19950102",19950102,"34731",1825,1827,1,"T100","NC",587650.24,6001110.05,1995,1,"winter","NA","NA","NA"
"T100.19950130",19950130,"1/30/1995",1853,1855,29,"T100","NC",587650.24,6001110.05,1995,1,"winter","NA","NA","NA"
"T100.19950314",19950314,"3/14/1995",1896,1898,72,"T100","NC",587650.24,6001110.05,1995,3,"spring","34.829999999999998","5.7999999999999998","3.5600000000000001"
"T100.19950404",19950404,"34793",1917,1919,93,"T100","NC",587650.24,6001110.05,1995,4,"spring","34.710000000000001","6","0.68000000000000005"
"T100.19950411",19950411,"35007",1924,1926,100,"T100","NC",587650.24,6001110.05,1995,4,"spring","34.689999999999998","6.4000000000000004","0.78000000000000003"
"T100.19950502",19950502,"34735",1945,1947,121,"T100","NC",587650.24,6001110.05,1995,5,"spring","34.590000000000003","8.8000000000000007","2.2799999999999998"
"T100.19950516",19950516,"5/16/1995",1959,1961,135,"T100","NC",587650.24,6001110.05,1995,5,"spring","34.469999999999999","9.8000000000000007","2.8199999999999998"
"T100.19950606",19950606,"34856",1980,1982,156,"T100","NC",587650.24,6001110.05,1995,6,"summer","NA","NA","NA"
"T100.19950620",19950620,"6/20/1995",1994,1996,170,"T100","NC",587650.24,6001110.05,1995,6,"summer","34.689999999999998","12","0.46000000000000002"
"T100.19950712",19950712,"35040",2016,2018,192,"T100","NC",587650.24,6001110.05,1995,7,"summer","34.420000000000002","16.300000000000001","0.56000000000000005"
"T100.19950725",19950725,"7/25/1995",2029,2031,205,"T100","NC",587650.24,6001110.05,1995,7,"summer","34.420000000000002","18.199999999999999","0.56000000000000005"
"T100.19950808",19950808,"34919",2043,2045,219,"T100","NC",587650.24,6001110.05,1995,8,"summer","33.659999999999997","19.5","1"
"T100.19950822",19950822,"8/22/1995",2057,2059,233,"T100","NC",587650.24,6001110.05,1995,8,"summer","33.960000000000001","20.699999999999999","0.69999999999999996"
"T100.19950912",19950912,"35042",2078,2080,254,"T100","NC",587650.24,6001110.05,1995,9,"autumn","34.710000000000001","16.600000000000001","1.76"
"T100.19951003",19951003,"34768",2099,2101,275,"T100","NC",587650.24,6001110.05,1995,10,"autumn","34.75","15.4","1.6000000000000001"
"T100.19951010",19951010,"34982",2106,2108,282,"T100","NC",587650.24,6001110.05,1995,10,"autumn","34.590000000000003","16","3.2599999999999998"
"T100.19951108",19951108,"34922",2135,2137,311,"T100","NC",587650.24,6001110.05,1995,11,"autumn","34.850000000000001","13.5","0.80000000000000004"
"T100.19951204",19951204,"34801",2161,2163,337,"T100","NC",587650.24,6001110.05,1995,12,"winter","NA","NA","NA"
"T100.19960116",19960116,"1/16/1996",2204,2206,15,"T100","NC",587650.24,6001110.05,1996,1,"winter","34.93","6.0999999999999996","0.57999999999999996"
"T100.19960227",19960227,"2/27/1996",2246,2248,57,"T100","NC",587650.24,6001110.05,1996,2,"winter","34.630000000000003","3.2999999999999998","0.78000000000000003"
"T100.19960311",19960311,"35372",2259,2261,70,"T100","NC",587650.24,6001110.05,1996,3,"spring","NA","NA","NA"
"T100.19960325",19960325,"3/25/1996",2273,2275,84,"T100","NC",587650.24,6001110.05,1996,3,"spring","NA","NA","NA"
"T100.19960416",19960416,"4/16/1996",2295,2297,106,"T100","NC",587650.24,6001110.05,1996,4,"spring","33.850000000000001","4.5","4.0199999999999996"
"T100.19960502",19960502,"35100",2311,2313,122,"T100","NC",587650.24,6001110.05,1996,5,"spring","34.770000000000003","7.0999999999999996","1.8600000000000001"
"T100.19960521",19960521,"5/21/1996",2330,2332,141,"T100","NC",587650.24,6001110.05,1996,5,"spring","34.630000000000003","9.3000000000000007","3.0600000000000001"
"T100.19960529",19960529,"5/29/1996",2338,2340,149,"T100","NC",587650.24,6001110.05,1996,5,"spring","34.859999999999999","8.5","1"
"T100.19960612",19960612,"35405",2352,2354,163,"T100","NC",587650.24,6001110.05,1996,6,"summer","34.810000000000002","12.6","0.80000000000000004"
"T100.19960627",19960627,"6/27/1996",2367,2369,178,"T100","NC",587650.24,6001110.05,1996,6,"summer","34.57","13.199999999999999","0.54000000000000004"
"T100.19960710",19960710,"35345",2380,2382,191,"T100","NC",587650.24,6001110.05,1996,7,"summer","34.649999999999999","14.199999999999999","1.5600000000000001"
"T100.19960731",19960731,"7/31/1996",2401,2403,212,"T100","NC",587650.24,6001110.05,1996,7,"summer","34.630000000000003","16.300000000000001","0.68000000000000005"
"T100.19960813",19960813,"8/13/1996",2414,2416,225,"T100","NC",587650.24,6001110.05,1996,8,"summer","34.689999999999998","16.800000000000001","0.44"
"T100.19960827",19960827,"8/27/1996",2428,2430,239,"T100","NC",587650.24,6001110.05,1996,8,"summer","34.689999999999998","17.100000000000001","0.62"
"T100.19960918",19960918,"9/18/1996",2450,2452,261,"T100","NC",587650.24,6001110.05,1996,9,"autumn","34.630000000000003","15.4","0.10000000000000001"
"T100.19961008",19961008,"35287",2470,2472,281,"T100","NC",587650.24,6001110.05,1996,10,"autumn","34.719999999999999","13.6","5.1799999999999997"
"T100.19961127",19961127,"11/27/1996",2520,2522,331,"T100","NC",587650.24,6001110.05,1996,11,"autumn","34.590000000000003","9.5999999999999996","0.52000000000000002"
"T100.19961211",19961211,"35381",2534,2536,345,"T100","NC",587650.24,6001110.05,1996,12,"winter","34.619999999999997","8.8000000000000007","0.40000000000000002"
"T100.19970115",19970115,"1/15/1997",2569,2571,14,"T100","NC",587650.24,6001110.05,1997,1,"winter","34.850000000000001","6","0.5"
